Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_10_Left_34,VGND,li1,6.2100,38.0800,0.000029
PHY_EDGE_ROW_9_Left_33,VGND,li1,6.2100,38.0800,0.000029
PHY_EDGE_ROW_8_Left_32,VGND,li1,6.2100,32.6400,0.000011
PHY_EDGE_ROW_7_Left_31,VGND,li1,6.2100,32.6400,0.000011
PHY_EDGE_ROW_6_Left_30,VGND,li1,6.2100,27.2000,0.000013
PHY_EDGE_ROW_5_Left_29,VGND,li1,6.2100,27.2000,0.000013
PHY_EDGE_ROW_4_Left_28,VGND,li1,6.2100,21.7600,0.000029
PHY_EDGE_ROW_3_Left_27,VGND,li1,6.2100,21.7600,0.000029
PHY_EDGE_ROW_2_Left_26,VGND,li1,6.2100,16.3200,0.000016
PHY_EDGE_ROW_1_Left_25,VGND,li1,6.2100,16.3200,0.000016
PHY_EDGE_ROW_0_Left_24,VGND,li1,6.2100,10.8800,0.000001
PHY_EDGE_ROW_23_Right_23,VGND,li1,70.1500,76.1600,0.000000
PHY_EDGE_ROW_22_Right_22,VGND,li1,70.1500,70.7200,0.000031
PHY_EDGE_ROW_21_Right_21,VGND,li1,70.1500,70.7200,0.000031
PHY_EDGE_ROW_20_Right_20,VGND,li1,70.1500,65.2800,0.000028
PHY_EDGE_ROW_19_Right_19,VGND,li1,70.1500,65.2800,0.000028
PHY_EDGE_ROW_18_Right_18,VGND,li1,70.1500,59.8400,0.000009
PHY_EDGE_ROW_17_Right_17,VGND,li1,70.1500,59.8400,0.000009
PHY_EDGE_ROW_16_Right_16,VGND,li1,70.1500,54.4000,0.000038
PHY_EDGE_ROW_15_Right_15,VGND,li1,70.1500,54.4000,0.000038
PHY_EDGE_ROW_14_Right_14,VGND,li1,70.1500,48.9600,0.000031
PHY_EDGE_ROW_13_Right_13,VGND,li1,70.1500,48.9600,0.000031
PHY_EDGE_ROW_12_Right_12,VGND,li1,70.1500,43.5200,0.000214
PHY_EDGE_ROW_11_Right_11,VGND,li1,70.1500,43.5200,0.000214
PHY_EDGE_ROW_10_Right_10,VGND,li1,70.1500,38.0800,0.000056
PHY_EDGE_ROW_9_Right_9,VGND,li1,70.1500,38.0800,0.000056
PHY_EDGE_ROW_8_Right_8,VGND,li1,70.1500,32.6400,0.000014
PHY_EDGE_ROW_7_Right_7,VGND,li1,70.1500,32.6400,0.000014
PHY_EDGE_ROW_6_Right_6,VGND,li1,70.1500,27.2000,0.000030
PHY_EDGE_ROW_5_Right_5,VGND,li1,70.1500,27.2000,0.000030
PHY_EDGE_ROW_4_Right_4,VGND,li1,70.1500,21.7600,0.000067
PHY_EDGE_ROW_3_Right_3,VGND,li1,70.1500,21.7600,0.000067
PHY_EDGE_ROW_2_Right_2,VGND,li1,70.1500,16.3200,0.000015
PHY_EDGE_ROW_1_Right_1,VGND,li1,70.1500,16.3200,0.000015
PHY_EDGE_ROW_0_Right_0,VGND,li1,70.1500,10.8800,0.000002
_284_,VGND,li1,27.6000,70.7200,0.000020
_283_,VGND,li1,52.9000,65.2800,0.000024
_282_,VGND,li1,61.1800,54.4000,0.000038
_281_,VGND,li1,27.6000,59.8400,0.000008
_280_,VGND,li1,58.4200,38.0800,0.000053
_279_,VGND,li1,53.8200,21.7600,0.000065
_278_,VGND,li1,53.3600,21.7600,0.000065
_277_,VGND,li1,27.1400,21.7600,0.000028
_276_,VGND,li1,52.4400,70.7200,0.000031
_275_,VGND,li1,63.4800,65.2800,0.000028
_274_,VGND,li1,64.8600,48.9600,0.000031
_273_,VGND,li1,64.8600,48.9600,0.000031
_272_,VGND,li1,65.7800,38.0800,0.000056
_271_,VGND,li1,61.1800,21.7600,0.000067
_270_,VGND,li1,64.8600,27.2000,0.000030
_269_,VGND,li1,25.7600,16.3200,0.000011
_268_,VGND,li1,20.2400,70.7200,0.000021
_267_,VGND,li1,12.4200,70.7200,0.000024
_266_,VGND,li1,12.8800,65.2800,0.000015
_265_,VGND,li1,11.5000,54.4000,0.000023
_264_,VGND,li1,11.0400,38.0800,0.000029
_263_,VGND,li1,12.4200,32.6400,0.000010
_262_,VGND,li1,11.0400,21.7600,0.000028
_261_,VGND,li1,14.7200,16.3200,0.000016
_260_,VGND,li1,22.5400,48.9600,0.000012
_259_,VGND,li1,32.8900,65.2800,0.000015
_258_,VGND,li1,29.2100,48.9600,0.000013
_257_,VGND,li1,27.6000,38.0800,0.000023
_256_,VGND,li1,47.6100,70.7200,0.000029
_255_,VGND,li1,52.2100,70.7200,0.000031
_254_,VGND,li1,58.6500,65.2800,0.000026
_253_,VGND,li1,62.3300,65.2800,0.000028
_252_,VGND,li1,61.8700,54.4000,0.000038
_251_,VGND,li1,66.9300,54.4000,0.000038
_250_,VGND,li1,59.3400,48.9600,0.000029
_249_,VGND,li1,56.8100,48.9600,0.000028
_248_,VGND,li1,62.3300,43.5200,0.000214
_247_,VGND,li1,64.1700,38.0800,0.000056
_246_,VGND,li1,58.6500,21.7600,0.000066
_245_,VGND,li1,60.4900,16.3200,0.000015
_244_,VGND,li1,60.0300,27.2000,0.000028
_243_,VGND,li1,63.7100,27.2000,0.000030
_242_,VGND,li1,24.6100,16.3200,0.000011
_241_,VGND,li1,31.5100,16.3200,0.000013
_240_,VGND,li1,26.2200,43.5200,0.000090
_239_,VGND,li1,20.7000,65.2800,0.000012
_238_,VGND,li1,17.0200,65.2800,0.000014
_237_,VGND,li1,16.7900,70.7200,0.000023
_236_,VGND,li1,15.1800,70.7200,0.000023
_235_,VGND,li1,13.5700,65.2800,0.000015
_234_,VGND,li1,10.3500,59.8400,0.000008
_233_,VGND,li1,15.6400,59.8400,0.000008
_232_,VGND,li1,20.0100,59.8400,0.000008
_231_,VGND,li1,18.1700,59.8400,0.000008
_230_,VGND,li1,11.5000,59.8400,0.000008
_229_,VGND,li1,14.2600,54.4000,0.000021
_228_,VGND,li1,16.3300,54.4000,0.000020
_227_,VGND,li1,14.2600,43.5200,0.000093
_226_,VGND,li1,16.5600,38.0800,0.000025
_225_,VGND,li1,9.8900,38.0800,0.000029
_224_,VGND,li1,12.4200,32.6400,0.000010
_223_,VGND,li1,19.3200,32.6400,0.000009
_222_,VGND,li1,17.0200,32.6400,0.000009
_221_,VGND,li1,11.0400,21.7600,0.000028
_220_,VGND,li1,14.2600,27.2000,0.000012
_219_,VGND,li1,20.0100,21.7600,0.000026
_218_,VGND,li1,16.7900,21.7600,0.000027
_217_,VGND,li1,19.3200,27.2000,0.000011
_216_,VGND,li1,17.2500,27.2000,0.000012
_215_,VGND,li1,20.7000,38.0800,0.000023
_214_,VGND,li1,20.9300,38.0800,0.000023
_213_,VGND,li1,19.3200,43.5200,0.000092
_212_,VGND,li1,23.6900,21.7600,0.000025
_211_,VGND,li1,22.5400,43.5200,0.000091
_210_,VGND,li1,23.2300,38.0800,0.000021
_209_,VGND,li1,29.4400,38.0800,0.000025
_208_,VGND,li1,39.1000,59.8400,0.000009
_207_,VGND,li1,38.6400,32.6400,0.000012
_206_,VGND,li1,17.7100,48.9600,0.000012
_205_,VGND,li1,20.9300,65.2800,0.000012
_204_,VGND,li1,19.5500,16.3200,0.000014
_203_,VGND,li1,11.2700,43.5200,0.000093
_202_,VGND,li1,37.4900,54.4000,0.000024
_201_,VGND,li1,30.3600,65.2800,0.000013
_200_,VGND,li1,38.1800,70.7200,0.000025
_199_,VGND,li1,41.6300,70.7200,0.000027
_198_,VGND,li1,39.3300,70.7200,0.000025
_197_,VGND,li1,36.1100,65.2800,0.000016
_196_,VGND,li1,35.6500,59.8400,0.000009
_195_,VGND,li1,37.7200,70.7200,0.000025
_194_,VGND,li1,32.8900,65.2800,0.000015
_193_,VGND,li1,48.0700,65.2800,0.000021
_192_,VGND,li1,47.3800,65.2800,0.000021
_191_,VGND,li1,42.5500,65.2800,0.000020
_190_,VGND,li1,47.1500,54.4000,0.000030
_189_,VGND,li1,42.7800,54.4000,0.000028
_188_,VGND,li1,39.5600,65.2800,0.000018
_187_,VGND,li1,34.7300,65.2800,0.000016
_186_,VGND,li1,37.0300,65.2800,0.000017
_185_,VGND,li1,54.5100,54.4000,0.000034
_184_,VGND,li1,50.6000,54.4000,0.000033
_183_,VGND,li1,47.6100,48.9600,0.000024
_182_,VGND,li1,43.7000,54.4000,0.000028
_181_,VGND,li1,46.0000,54.4000,0.000030
_180_,VGND,li1,45.3100,48.9600,0.000023
_179_,VGND,li1,43.4700,48.9600,0.000022
_178_,VGND,li1,34.0400,48.9600,0.000016
_177_,VGND,li1,27.8300,54.4000,0.000017
_176_,VGND,li1,33.8100,54.4000,0.000022
_175_,VGND,li1,36.1100,48.9600,0.000018
_174_,VGND,li1,40.7100,48.9600,0.000021
_173_,VGND,li1,44.8500,38.0800,0.000042
_172_,VGND,li1,48.0700,38.0800,0.000044
_171_,VGND,li1,39.7900,54.4000,0.000025
_170_,VGND,li1,32.4300,48.9600,0.000016
_169_,VGND,li1,34.9600,38.0800,0.000031
_168_,VGND,li1,52.9000,38.0800,0.000049
_167_,VGND,li1,50.1400,38.0800,0.000047
_166_,VGND,li1,31.9700,38.0800,0.000028
_165_,VGND,li1,51.2900,38.0800,0.000047
_164_,VGND,li1,46.4600,32.6400,0.000014
_163_,VGND,li1,41.8600,38.0800,0.000039
_162_,VGND,li1,40.9400,32.6400,0.000012
_161_,VGND,li1,41.1700,38.0800,0.000037
_160_,VGND,li1,36.8000,32.6400,0.000011
_159_,VGND,li1,37.2600,38.0800,0.000034
_158_,VGND,li1,34.7300,27.2000,0.000017
_157_,VGND,li1,48.5300,21.7600,0.000056
_156_,VGND,li1,48.5300,27.2000,0.000024
_155_,VGND,li1,44.3900,27.2000,0.000022
_154_,VGND,li1,49.4500,32.6400,0.000014
_153_,VGND,li1,48.0700,32.6400,0.000014
_152_,VGND,li1,48.9900,32.6400,0.000014
_151_,VGND,li1,46.2300,32.6400,0.000014
_150_,VGND,li1,35.1900,27.2000,0.000017
_149_,VGND,li1,33.5800,21.7600,0.000036
_148_,VGND,li1,40.4800,16.3200,0.000015
_147_,VGND,li1,46.9200,21.7600,0.000056
_146_,VGND,li1,43.0100,21.7600,0.000051
_145_,VGND,li1,43.4700,21.7600,0.000051
_144_,VGND,li1,40.7100,16.3200,0.000015
_143_,VGND,li1,34.7300,21.7600,0.000039
_142_,VGND,li1,37.7200,16.3200,0.000014
_141_,VGND,li1,35.1900,16.3200,0.000013
_140_,VGND,li1,38.6400,21.7600,0.000045
_139_,VGND,li1,38.1800,10.8800,0.000002
_138_,VGND,li1,36.1100,10.8800,0.000002
_137_,VGND,li1,29.4400,43.5200,0.000120
_136_,VGND,li1,24.1500,27.2000,0.000010
_135_,VGND,li1,28.2900,27.2000,0.000013
_134_,VGND,li1,25.7600,27.2000,0.000010
_133_,VGND,li1,28.9800,32.6400,0.000008
_132_,VGND,li1,30.1300,48.9600,0.000015
_131_,VGND,li1,39.3300,65.2800,0.000018
_130_,VGND,li1,25.5300,38.0800,0.000020
